Food_Code,Food_Description_EN,Food_Description_FR,Alternate_Description_EN,Alternate_Description_FR,Food_Source_Code,USDA_NDB_Code,CNF_Food_Group_Code,Comment_EN,Comment_FR,ScientificName,Food_Last_Updated_Date
7334,"Sausage, Italian, turkey, raw","Saucisse, italienne, dinde, crue",,,37,07927,7,,,,2026-01-28
7335,"Sausage, Italian, turkey, cooked","Saucisse, italienne, dinde, cuite",,,37,07927,7,,,,2026-01-28
7336,"Sausage, honey garlic, pork, raw","Saucisse, miel et ail, porc, crue",,,37,07063,7,,,,2014-07-03
7337,"Sausage, honey garlic, pork, cooked","Saucisse, miel et ail, porc, cuite",,,37,07064,7,,,,2014-07-04
7338,"Sausage, Bratwurst, pork, raw","Saucisse, Bratwurst, porc, crue",,,37,07013,7,,,,2026-01-28
7339,"Sausage, blood sausage (blood pudding), cooked","Saucisse, boudin, cuit",black pudding,,37,07005,7,,,,2026-01-28
7341,"Sausage, Polish, smoked, pre-cooked, reheated","Saucisse, saucisson polonais, fumé, pré-cuit, réchauffé",,,37,07916,7,,,,2014-07-11
7342,"Sausage, Merguez, lamb, raw","Saucisse, merguez, agneau, crue",,,37,,7,,,,2026-01-28
7343,"Sausage, Merguez, lamb, cooked","Saucisse, merguez, agneau, cuite",,,37,,7,,,,2026-01-28
7344,"Sausage, Knackwurst (Knockwurst), cooked","Saucisse, knackwurst (knockwurst), cuite",,,37,07038,7,,,,2026-01-28
7345,"Meat stick, beef, refrigerated","Bâtonnet de viande, boeuf, réfrigéré",,viande froide,37,19407,7,,,,2026-01-28
7346,"Meat stick, mixed meats, refrigerated","Bâtonnet de viande, viandes mélangées, réfrigéré",,viande froide,37,19407,7,,,,2026-01-28
7347,"Meat stick, chicken/turkey, refrigerated","Bâtonnet de viande, poulet/dinde, réfrigéré",,viande froide,37,,7,,,,2026-01-28
7348,"Meat stick, pepperoni, refrigerated","Bâtonnet de viande, pepperoni, réfrigéré",,viande froide,37,19407,7,,,,2026-01-28
7349,"Meat stick, pepperoni, non-refrigerated","Bâtonnet de viande, pepperoni, non-réfrigéré",,viande froide,37,19407,7,,,,2026-01-28
7350,"Sausage, smoked, pork, pre-cooked, reheated","Saucisse, fumée, porc, pré-cuite, réchauffée",,,37,,7,,,,2014-07-14
7351,"Sausage, smoked, pork, pre-cooked, reheated, reduced fat","Saucisse, fumée, porc, pré-cuite, réchauffée, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",37,,7,,,,2026-01-28
7352,"Beef, chuck, short ribs, boneless, lean, 0mm trim, braised","Boeuf, épaule, bout-de-côte, désossé, maigre, 0mm paré, braisé",,,0,13982,13,,,,2014-07-15
7353,"Sausage, smoked, with cheddar cheese, pre-cooked, reheated","Saucisse, fumée, avec fromage cheddar, pré-cuite, réchauffée",,,37,,7,,,,2014-07-15
7354,"Beef, chuck, short ribs, boneless, lean, 0mm trim, raw","Boeuf, épaule, bout-de-côte, maigre, 0 mm paré, cru",,,0,23068,13,,,,2014-07-15
7355,"Sausage, smoked, with cheddar cheese, pre-cooked, reduced fat","Saucisse, fumée, avec fromage cheddar, pré-cuite, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","faible teneur en lipides, pauvre en lipides, peu de lipides, faible teneur en matières grasses, pauvre en matières grasses, peu de matières grasses, faible teneur en gras, pauvre en gras, peu de gras, faible teneur en graisses, pauvre en graisses,  peu de graisses ",37,,7,,,,2026-01-28
7356,"Sausage, smoked, with cheddar cheese, pre-cooked, reheated, reduced fat","Saucisse, fumée, avec fromage cheddar, pré-cuite, réchauffée, teneur réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses ",37,,7,,,,2026-01-28
7357,"Sausage, smoked, honey garlic, pre-cooked","Saucisse, fumée, miel et ail, pré-cuite",,,37,,7,,,,2014-07-15
7358,"Beef, chuck, short ribs, boneless, lean and fat, 0mm trim, braised","Boeuf, épaule, bout-de-côte, désossé, maigre et gras, 0mm paré, braisé",,,0,23125,13,,,,2014-07-15
7359,"Sausage, smoked, honey garlic, pre-cooked, reheated","Saucisse, fumée, miel et ail, pré-cuite, réchauffée",,,37,,7,,,,2014-07-15
7360,"Beef, chuck, short ribs, boneless, lean and fat, 0mm trim, raw","Boeuf, épaule, bout-de-côte, désossé, maigre et gras, 0mm paré, cru",,,0,23128,13,,,,2014-07-15
7361,"Sausage, spicy beef and roasted red pepper, raw","Saucisse, épicée au boeuf et poivrons rouges rôtis, crue",,,37,,7,,,,2015-06-01
7362,"Sausage, spicy beef and roasted red pepper, cooked","Saucisse, épicée au boeuf et poivrons rouges rôtis, cuite",,,37,,7,,,,2015-06-01
7363,"Bread, Italian, toasted","Pain Italien, grillé",,,37,,18,"Compliments, Sélection, D'Italiano thick, D'Italiano white sesame, Villaggio, Villaggio white sesame","Compliments, Sélection, D'Italiano épais, D'Italiano sésame blanc, Villaggio, Villaggio sésame blanc",,2026-01-28
7364,"Yogourt (yogurt), rich/Mediterranean style, 6-9% M.F., plain, made with Vitamin D fortified milk","Yogourt, riche/type méditerranéen, 6-9% M.G., nature, fait avec du lait enrichi en vitamine D","yogurt, yoghurt, yoghourt","Yaourt, yoghourt",37,,1,,,,2026-01-28
7365,"Soup (sauce), stock, cream, ready-to-serve","Soupe (sauce), bouillon, crème, prête-à-servir",,,37,,6,,,,2014-08-29
7366,"Soup, beef barley, ready-to-serve","Soupe, boeuf et orge, prête-à-servir",,,37,06070,6,,,,2014-08-29
7367,"Soup, beef barley, ready-to-serve, reduced sodium","Soupe, boeuf et orge, prête-à-servir, réduite en sodium",,,37,06070,6,,,,2014-08-29
7368,"Soup, clam chowder, Manhattan, ready-to-serve","Soupe, chaudrée de palourdes, Manhattan, prête-à-servir",,myes,0,06027,6,,,,2026-01-28
7369,"Soup, vegetable beef, ready-to-serve, Calorie-reduced","Soupe, légumes et boeuf, prête-à-servir, réduite en Calories",,,37,06070,6,,,,2015-02-12
7371,"Soup, broth, beef, ready-to-serve, reduced sodium","Soupe, bouillon, boeuf, prêt-à-servir, réduit en sodium",,,37,06008,6,,,,2014-11-25
7372,"Soup, broth, beef, ready-to-serve, unsalted","Soupe, bouillon, boeuf, prête-à-servir, sans sel ajouté","unsalted, ""without added salt"", ""no salt added"", ""no added salt"", ""without added sodium"", ""no sodium added"" or ""no added sodium""","« non additionné de sel », « sans sel ajouté », « aucune addition de sel », « non salé », « aucun sel ajouté », « non additionné de sodium », « sans sodium ajouté », « aucune addition de sodium » ou « aucun sodium ajouté »",37,6008,6,,,,2026-01-28
7373,"Soup, split pea with ham, ready-to-serve, reduced sodium","Soupe, pois cassés avec jambon, prête-à-servir, réduite en sodium",,,37,,6,,,,2014-08-29
7374,"Soup, broth, vegetable, ready-to-serve","Soupe, bouillon, légumes, prête-à-servir",,,37,,6,,,,2014-08-29
7375,"Soup, butternut squash, ready-to-serve, reduced sodium","Soupe, courge musquée, prête-à-servir, réduite en sodium",,,37,,6,,,,2014-08-29
7376,"Soup, chicken noodle, canned, condensed, reduced sodium","Soupe, poulet et nouilles, conserve, condensée, réduite en sodium",,,37,,6,,,,2014-09-03
7377,"Soup, chicken noodle, canned, condensed, water added, reduced sodium","Soupe, poulet et nouilles, conserve, condensée, eau ajoutée, réduite en sodium",,,37,,6,,,,2014-09-03
7378,"Soup, broth, vegetable, ready-to-serve, low sodium","Soupe, bouillon, légumes, prêt-à-servir, faible en sodium",,,37,,6,,,,2018-06-08
7379,"Soup, chicken rice, ready-to-serve, reduced sodium","Soupe, poulet et riz, prête-à-servir, réduite en sodium",,,37,,6,,,,2014-11-17
7380,"Babyfood, mixed fruit with oatmeal cereal, all stages","Aliment pour bébé, fruits mélangés avec céréale à l'avoine, toutes les étapes",,,37,,3,,,,2026-01-28
7381,"Soup, clam chowder, New England, ready-to-serve, reduced sodium","Soupe, chaudrée de palourdes, Nouvelle-Angleterre, prête-à-servir, réduite en sodium",,myes,37,,6,,,,2026-01-28
7383,"Soup, cream, broccoli, canned, condensed","Soupe, crème, brocoli, conserve, condensée",,potage,37,,6,,,,2026-01-28
7384,"Soup, cream, broccoli, canned, condensed, water added","Soupe, crème, brocoli, conserve, condensée, eau ajoutée",,potage,37,,6,,,,2026-01-28
7385,"Soup, cream, broccoli, canned, condensed, 2% M.F. milk added","Soupe, crème, brocoli, conserve, condensée, lait 2% M.G. ajouté",,potage,37,,6,,,,2026-01-28
7386,"Soup, cream, broccoli, canned, condensed, reduced fat","Soupe, crème, brocoli, conserve, condensée, réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage",37,,6,,,,2026-01-28
7387,"Soup, cream, broccoli, canned, condensed, reduced fat, water added","Soupe, crème, brocoli, conserve, condensée, réduite en gras, eau ajoutée","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage",37,,6,,,,2026-01-28
7389,"Soup, cream, celery, canned, condensed, reduced fat","Soupe, crème, céleri, conserve, condensée, réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage ",37,,6,,,,2026-01-28
7390,"Soup, cream, broccoli, canned, condensed, reduced fat, 2% M.F. milk added","Soupe, crème, brocoli, conserve, condensée, réduite en gras, lait 2% M.G. ajouté","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage ",37,,6,,,,2026-01-28
7391,"Soup, cream, chicken, canned, condensed, reduced fat","Soupe, crème, poulet, conserve, condensée, réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage ",37,,6,,,,2026-01-28
7392,"Soup, cream, chicken, canned, condensed, reduced fat, water added","Soupe, crème, poulet, conserve, condensée, réduite en gras, eau ajoutée","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage",37,,6,,,,2026-01-28
7393,"Soup, cream, chicken, canned, condensed, reduced fat, 2% M.F. milk added","Soupe, crème, poulet, conserve, condensée, réduite en gras, lait 2% M.G. ajouté","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage ",37,,6,,,,2026-01-28
7394,"Soup, cream, chicken, ready-to-serve","Soupe, crème, poulet, prête-à-servir",,potage,37,,6,,,,2026-01-28
7395,"Soup, cream, mushroom, canned, condensed, reduced sodium, water added","Soupe, crème, champignons, conserve, condensée, réduite en sodium, eau ajoutée",,potage,37,,6,,,,2026-01-28
7396,"Soup, cream, mushroom, canned, condensed, reduced fat, 2% M.F. milk added","Soupe, crème, champignons, conserve, condensée, réduite en gras, lait 2% M.G. ajouté","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage",37,,6,,,,2026-01-28
7397,"Soup, cream, mushroom, canned, condensed, reduced fat","Soupe, crème, champignons, conserve, condensée, réduite en gras","lower fat, lower in fat, less fat, reduced fat, reduced in fat, fat reduced","teneur réduite en lipides, moins de lipides, teneur plus faible en lipides, plus pauvre en lipides, teneur réduite en matières grasses, moins de matières grasses, teneur plus faible en matières grasses, plus pauvre en matières grasses, teneur réduite en gras, moins de gras, teneur plus faible en gras, plus pauvre en gras, teneur réduite en graisses, moins de graisses, teneur plus faible en graisses, plus pauvre en graisses, potage ",37,,6,,,,2026-01-28
7398,"Soup, cream, mushroom, canned, condensed, reduced sodium, 2% M.F. milk added","Soupe, crème, champignons, conserve, condensée, réduite en sodium, lait 2% M.G. ajouté",,potage,37,,6,,,,2026-01-28
7399,"Soup, cream, mushroom, ready-to-serve","Soupe, crème, champignons, prête-à-servir",,potage,37,,6,,,,2026-01-28
7400,"Soup, mushroom barley, ready-to-serve, low sodium","Soupe, champignons et orge, prête-à-servir, faible en sodium",,,37,,6,,,,2014-09-09
7401,"Soup, cream, potato, ready-to-serve","Soupe, crème, pommes de terre, prête-à-servir",,potage,37,,6,,,,2026-01-28
